,backdrop_path,budget,genres,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,tagline,title,vote_average,vote_count,trailer_link,casts
10,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/dZbLqRjjiiNCpTYzhzL2NMvz4J0.jpg,13000000,"['Horror', 'Thriller']","Between the events of 'Saw' and 'Saw II', a sick and desperate John Kramer travels to Mexico for a risky and experimental medical procedure in hopes of a miracle cure for his cancer, only to discover the entire operation is a scam to defraud the most vulnerable. Armed with a newfound purpose, the infamous serial killer returns to his work, turning the tables on the con artists in his signature visceral way through devious, deranged, and ingenious traps.",867.208,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/aQPeznSu7XDTrrdCtT5eLiu52Yu.jpg,"['Twisted Pictures', 'Lionsgate']",['United States of America'],2023-09-26,100900000,118,"['Norwegian', 'Spanish', 'English']",Witness the return of Jigsaw.,Saw X,7.39,1029,https://www.youtube.com/embed/t3PzUo4P21c,"[{'name': 'Tobin Bell', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/q21uuCtTioIVcGc3a1Q0DpdcNMO.jpg'}, {'name': 'Shawnee Smith', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/s2Ouz4b7xqDH72aU48TSW5zS40v.jpg'}, {'name': 'Synnøve Macody Lund', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/a5r4MtoL5jU4DtCp0BtzwEAtfyL.jpg'}, {'name': 'Steven Brand', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/oWkitw5jzILwb775CVGjsqMSrqz.jpg'}, {'name': 'Renata Vaca', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/9lEbP0scP8vjNa4hYmAg4UgMQky.jpg'}, {'name': 'Joshua Okamoto', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/rINDZVMauGgB6vzn18fZdlf0ZDX.jpg'}, {'name': 'Octavio Hinojosa Martínez', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/7Kor87Vt0XRrpdxYXry7c1o3B8Y.jpg'}, {'name': 'Paulette Hernández', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/wcJs9ji9A8eaPIhGksmTn0H1gRI.jpg'}, {'name': 'Jorge Briseño', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/63XxuHpXSw7G3kg49WkVhQKpPN2.jpg'}, {'name': 'Costas Mandylor', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/yPkQdbhCj2EJM0cjDtkuJTlFp86.jpg'}, {'name': 'Michael Beach', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/7gCBCpK2OSzuUWk5iTZds9NjqkF.jpg'}]"
11,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/iiXliCeykkzmJ0Eg9RYJ7F2CWSz.jpg,20000000,"['Action', 'Thriller', 'Crime']","When a mysterious caller puts a bomb under his car seat, Matt Turner begins a high-speed chase across the city to complete a specific series of tasks- all with his kids trapped in the back seat.",830.802,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/oUmmY7QWWn7OhKlcPOnirHJpP1F.jpg,"['The Picture Company', 'Ombra Films', 'StudioCanal', 'TF1 Films Production', 'Studio Babelsberg']","['France', 'Germany', 'United States of America']",2023-08-23,16700000,91,"['English', 'German']",All roads lead to the truth.,Retribution,6.993,654,https://www.youtube.com/embed/Sxyzdo-RBKc,"[{'name': 'Liam Neeson', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/bboldwqSC6tdw2iL6631c98l2Mn.jpg'}, {'name': 'Noma Dumezweni', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/abEWaYTugwH967V8LfptQIMioKQ.jpg'}, {'name': 'Lilly Aspell', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/phfygRDYezltJge7s7UD4M6IMdI.jpg'}, {'name': 'Jack Champion', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/8PXFKzhjFJ0oYP60Bj1kA44XBjY.jpg'}, {'name': 'Arian Moayed', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/ApY4Ql2xGnzy8LeWqcntAbEQHiB.jpg'}, {'name': 'Embeth Davidtz', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/nwsdu9lOsKJ5v9RwOCc7kAiuxSO.jpg'}, {'name': 'Matthew Modine', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/z974QEHL12qUvLyk6hlWGAmDgom.jpg'}, {'name': 'Emily Kusche', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/2XNP9PWe11LlI1hmHN42SAOdaGU.jpg'}, {'name': 'Luca Márkus', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/cD3LDnwUCQiyVE2TKcIPAwNL8Jf.jpg'}, {'name': 'Bernhard Piesk', 'profile_path': ''}, {'name': 'Michael S. Ruscheinsky', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/oOceZaoaAYTL9e2MNK3ArtjonY.jpg'}]"
12,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/r7DuyYJ0N3cD8bRKsR5Ygq2P7oa.jpg,60000000,"['Adventure', 'Action', 'Drama']",The ultimate wish-fulfillment tale of a teenage Gran Turismo player whose gaming skills won him a series of Nissan competitions to become an actual professional racecar driver.,765.279,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/51tqzRtKMMZEYUpSYkrUE7v9ehm.jpg,"['PlayStation Productions', '2.0 Entertainment', 'Columbia Pictures']",['United States of America'],2023-08-09,114800000,135,['English'],From gamer to racer.,Gran Turismo,7.991,1399,https://www.youtube.com/embed/ZCYHn8mvyF8,"[{'name': 'Archie Madekwe', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/tdTv1E3309yWTU9IdtdhZj1a1Zj.jpg'}, {'name': 'David Harbour', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/chPekukMF5SNnW6b22NbYPqAStr.jpg'}, {'name': 'Orlando Bloom', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/lwQoA0qJTCZ6l2FH6PjmhRQjiaB.jpg'}, {'name': 'Djimon Hounsou', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/kC2AoZV3Wgtm854rEmaMt7YN2i.jpg'}, {'name': 'Darren Barnet', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/z3hQP19QgHsKZ4j0sXNzrhScDMO.jpg'}, {'name': 'Maeve Courtier-Lilley', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/b8gS6PXvdxrLqwZLLHvS0s8ZkJk.jpg'}, {'name': 'Geri Horner', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/wWh8mqeNVDaJu9EwCUMwM9dNb06.jpg'}, {'name': 'Daniel Puig', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/tA3KIn1z8tRwVzbWxdGlj1b4qIZ.jpg'}, {'name': 'Josha Stradowski', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/uCbfm39Gad32j2z0vOOh3oa5GEH.jpg'}, {'name': 'Thomas Kretschmann', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/7M0P39a3CVA22dJyv5YQEkTThU7.jpg'}, {'name': 'Emelia Hartford', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/5XGLlapvYbL90OMfPi1JN6V2Dph.jpg'}]"
13,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/gN79aDbZdaSJkFS1iVA17HplF2X.jpg,38500000,"['Horror', 'Mystery', 'Thriller']","In 1956 France, a priest is violently murdered, and Sister Irene begins to investigate. She once again comes face-to-face with a powerful evil.",754.001,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/5gzzkR7y3hnY8AD1wXjCnVlHba5.jpg,"['New Line Cinema', 'Atomic Monster', 'The Safran Company']",['United States of America'],2023-09-06,268000000,110,"['English', 'French']",Confess your sins.,The Nun II,6.927,1394,https://www.youtube.com/embed/QF-oyCwaArU,"[{'name': 'Taissa Farmiga', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/kC2Movbs6uEF8DdDhvyHizQHuru.jpg'}, {'name': 'Jonas Bloquet', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/pzQAv6ghx5hc4gSpxHII0oUzqkL.jpg'}, {'name': 'Storm Reid', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/uVPMyDKk8Xboy0FZXwFFcXEtsYp.jpg'}, {'name': 'Anna Popplewell', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/ooYeKc28Ayqo9KW8gOacDXDghVL.jpg'}, {'name': 'Bonnie Aarons', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/iEtWuoXKx4ZKbIWwJp1V76Heavy.jpg'}, {'name': 'Katelyn Rose Downey', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/50mZMR1gxqFNahFA8nahFnvsWQy.jpg'}, {'name': 'Suzanne Bertish', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/6UEvYDr97XooqCBSXafsRy1KEWw.jpg'}, {'name': ""Léontine d'Oncieu"", 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/cuH7fCQtG2VaDOA7DLl3cVjB9G4.jpg'}, {'name': 'Anouk Darwin Homewood', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/uaCycUZotvP8sNIRNLB2tyfJPRs.jpg'}, {'name': 'Peter Hudson', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/gTiHdNw4siCuQlEhfnserILryOz.jpg'}, {'name': 'Tamar Baruch', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/uuxxbrknK7LDw93pMRqMRs9Ie2Q.jpg'}]"
14,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/nohrh9aHNB1ehXmdtTZV5vStzcs.jpg,5000000,"['Action', 'Comedy', 'Crime']","François Sentinelle has two lives. By day, he is the most famous cop of Réunion Island, known for his tough methods and flowery shirts, pursuing criminals in his famous yellow defender. But the rest of the time, Sentinelle is also a charming singer.",743.075,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/wrFg0Q1kqfOhxlRvb8Dle7WF58F.jpg,"['22h22', 'Les films entre 2 et 4']",['France'],2023-08-27,0,98,"['French', 'German']",,Sentinelle,5.255,192,https://www.youtube.com/embed/JZvBLLGJ37c,"[{'name': 'Jonathan Cohen', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/qkSGTG4cfkTRQrmxaaKVqQKOgKR.jpg'}, {'name': 'Raphaël Quenard', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/h8BNK9vbCIAAje4l3qZ5OX7zRR7.jpg'}, {'name': 'Emmanuelle Bercot', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/uSoHKyFGWBKvktN9arpvevO4LiY.jpg'}, {'name': 'Gustave Kervern', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/kDBq8wmIxXl7NgiC3ilR0qCwrgX.jpg'}, {'name': 'Ramzy Bedia', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/fzGqj63WW6NFAK43oVjtYzVy75y.jpg'}, {'name': 'Laurent Evuort', 'profile_path': ''}, {'name': 'Ken Eind', 'profile_path': ''}, {'name': 'Joseph Woerlen', 'profile_path': ''}, {'name': 'Matthieu Virginius', 'profile_path': ''}, {'name': 'Dimitri Virginius', 'profile_path': ''}, {'name': 'Carlitto Benzini', 'profile_path': ''}]"
15,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/wVTvfxz53pDqrIvbrxhVdKcLhip.jpg,70000000,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",A veteran-turned-mercenary is hired to take a young woman with a secret from post-apocalyptic Eastern Europe to New York City.,717.847,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/kt9nqD0uOar8IVE9191HXhWOXKI.jpg,"['Babylon', 'MNP Entreprise', 'StudioCanal', 'Babylon Films Limited', 'M6 Films', 'M6', 'CinéCinéma', 'Canal+', 'Dune Entertainment', '20th Century Fox']","['France', 'United Kingdom', 'United States of America']",2008-08-20,72109200,101,"['English', 'Russian']",Kill or be Killed.,Babylon A.D.,5.598,1896,https://www.youtube.com/embed/_wW9pYbRkjk,"[{'name': 'Vin Diesel', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/nZdVry7lnUkE24PnXakok9okvL4.jpg'}, {'name': 'Michelle Yeoh', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/6oxvfyrrM3YmhgFZSqc8ESqPZoC.jpg'}, {'name': 'Mélanie Thierry', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/dtzfVWfyWgnlgwpzgA4uXDrBcTI.jpg'}, {'name': 'Lambert Wilson', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/5Fx2vg8Qux0LcOFLAGJK6VzET.jpg'}, {'name': 'Charlotte Rampling', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/7fhg5FCcl0VfYERP5D0unpybqgx.jpg'}, {'name': 'Gérard Depardieu', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/hUTDy2ikwYAONzNN455BxevWoxO.jpg'}, {'name': 'Mark Strong', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/3cNmatYsoifytg7TfQhI1EHow3v.jpg'}, {'name': 'Jérôme Le Banner', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/sGx65xN4yQvxGHr7woz27BhUoCW.jpg'}, {'name': 'David Belle', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/1Q6a9NUPE2MPNThLJK5WaY64lro.jpg'}, {'name': 'Joel Kirby', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/lDHnQCdqFhA1rQaCYc7NJjL3oyl.jpg'}, {'name': 'Souleymane Dicko', 'profile_path': ''}]"
16,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/5mzr6JZbrqnqD8rCEvPhuCE5Fw2.jpg,129000000,"['Action', 'Science Fiction', 'Horror']",An exploratory dive into the deepest depths of the ocean of a daring research team spirals into chaos when a malevolent mining operation threatens their mission and forces them into a high-stakes battle for survival.,681.345,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/4m1Au3YkjqsxF8iwQy0fPYSxE0h.jpg,"['Apelles Entertainment', 'Warner Bros. Pictures', 'di Bonaventura Pictures', 'CMC Pictures', 'DF Pictures', 'Onaroll Productions']","['China', 'United States of America']",2023-08-02,384056482,116,['English'],Back for seconds.,Meg 2: The Trench,6.768,2515,https://www.youtube.com/embed/dG91B3hHyY4,"[{'name': 'Jason Statham', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/whNwkEQYWLFJA8ij0WyOOAD5xhQ.jpg'}, {'name': 'Wu Jing', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/s7DOAkkBII5JuS7CcjaifGnJZlG.jpg'}, {'name': 'Shuya Sophia Cai', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/8zzSyNhoFJQ3eRqaqIgiryoONJB.jpg'}, {'name': 'Page Kennedy', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/hM7yB43TFtzKg8W3rW0LOceVnok.jpg'}, {'name': 'Sergio Peris-Mencheta', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/uPE1n0JpbicJ5gm2fNarbsx6Nc4.jpg'}, {'name': 'Sienna Guillory', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/rpnWJT1d61GwnG9bQoGSxWbIaL4.jpg'}, {'name': 'Cliff Curtis', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/3D6qz8vL6DWHAO3HeXeaSuwxq3s.jpg'}, {'name': 'Skyler Samuels', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/4HeEvih8dRezHnnS1Ss9L7hKsLx.jpg'}, {'name': 'Melissanthi Mahut', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/c5Or2xsO8ni2F95RR5ImUmfLGmg.jpg'}, {'name': 'Whoopie van Raam', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/hxV4Mwy9uxExVxsrRaYgQau09AW.jpg'}, {'name': 'Kiran Sonia Sawar', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/sRuFPJIW2yJTvov1cS0T9Baqb8U.jpg'}]"
17,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/azD31DjpV3PJfjF3h72LVw2WCSD.jpg,30000000,['Horror'],"When two girls disappear into the woods and return three days later with no memory of what happened to them, the father of one girl seeks out Chris MacNeil, who's been forever altered by what happened to her daughter fifty years ago.",670.783,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/fFXkAlMH2iQrNknv4eq7LGTkcti.jpg,"['Universal Pictures', 'Blumhouse Productions', 'Morgan Creek', 'Rough House Pictures']",['United States of America'],2023-10-04,131700000,111,"['English', 'Haitian; Haitian Creole', 'Latin', 'Portuguese']",Do you believe?,The Exorcist: Believer,6.2,549,https://www.youtube.com/embed/r71FmJBoSDs,"[{'name': 'Leslie Odom Jr.', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/iQHN2J2PclpehDaAQhzeFn6DfTx.jpg'}, {'name': 'Lidya Jewett', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/6jZdx71jIvAwpMVVHxtGkvEkfv6.jpg'}, {'name': 'Olivia Marcum', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/xmzPJzCLTVGToP6REJDgGztAMCO.jpg'}, {'name': 'Ann Dowd', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/zo44U71uiMNVW1HSiOa5F9MpqIq.jpg'}, {'name': 'Jennifer Nettles', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/c6LD7akKp6lmbLdLqWDubiWT3Nh.jpg'}, {'name': 'Norbert Leo Butz', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/5gEoeS1YUVcsbLHcjfdi92ruJ76.jpg'}, {'name': 'Okwui Okpokwasili', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/jJIm1dBQ3yYztPrMCwnKSJl9F0U.jpg'}, {'name': 'Raphael Sbarge', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/jOm9Yd5VKiCA2RX2q16fPXwCMAs.jpg'}, {'name': 'E.J. Bonilla', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/qL6HRAWzJ6msIn6vV5dnWj5V6nJ.jpg'}, {'name': 'Ellen Burstyn', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/rDClU5Mvj6SrDxAdZMGPDgGUBiw.jpg'}, {'name': 'Linda Blair', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/3jswDdLDsmSAO4ZtVPwyKAp6D5d.jpg'}]"
18,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/usKCKmo1UcVsz0t3NNbkPXCmyk1.jpg,0,"['Action', 'Drama', 'Crime']","A quiet, stoic man, lives a monk-like existence in self-imposed exile. When his estranged son is killed in a drug deal gone bad, he is left to look after a granddaughter he never knew existed, and he is forced back into a life he tried to put behind him.",651.603,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/ApRW9CPK83fF4KCXPR00KCzXOjL.jpg,"['Productivity Media', 'Darius Films']",['Canada'],2023-07-27,0,100,['English'],Careful who you cross.,The Baker,6.5,23,https://www.youtube.com/embed/G_R8scO_HEE,"[{'name': 'Ron Perlman', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/9riPBfsWpzEzh2y9ucxTW22iakI.jpg'}, {'name': 'Emma Ho', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/mUVxoj09thSFpHhHD6xzam7XyNm.jpg'}, {'name': 'Elias Koteas', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/gQpHrmTP9ylOsw8O4xKiuZHC7oo.jpg'}, {'name': 'Harvey Keitel', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/7P30hza1neYWW3r7rSQOC736K2Z.jpg'}, {'name': 'Joel David Moore', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/qrDWE1tBKZKKBrPgB8aWptt1EoB.jpg'}, {'name': 'Samantha Kaine', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/pa9Xs8Ft67mr1pjpzuRES4eAtQS.jpg'}, {'name': 'Dax Ravina', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/eFkcZgcGSa6crrR1AeAN9txWqk6.jpg'}, {'name': 'Benjamin Milord', 'profile_path': ''}, {'name': 'Marc David', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/htb4shyGCel92VlmQUICDqeVtse.jpg'}, {'name': 'Ronnie James Hughes', 'profile_path': ''}, {'name': 'Vincent Berdoulle', 'profile_path': ''}]"
19,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/3H9NA1KWEQN0ItL3Wl3SFZYP6yV.jpg,120000000,"['Action', 'Science Fiction', 'Adventure']","Recent college grad Jaime Reyes returns home full of aspirations for his future, only to find that home is not quite as he left it. As he searches to find his purpose in the world, fate intervenes when Jaime unexpectedly finds himself in possession of an ancient relic of alien biotechnology: the Scarab.",648.455,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/mXLOHHc1Zeuwsl4xYKjKh2280oL.jpg,"['Warner Bros. Pictures', 'The Safran Company', 'DC Films']",['United States of America'],2023-08-16,128563796,128,"['English', 'Portuguese', 'Spanish']",Jaime Reyes is a superhero whether he likes it or not.,Blue Beetle,6.987,1558,https://www.youtube.com/embed/4wxyy8Rcz4k,"[{'name': 'Xolo Mariduena', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/tJMI7BpjlhHSMpzSz9e1XxygnKd.jpg'}, {'name': 'Bruna Marquezine', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/36OuAlpBMnwlBJYxaOH2rdzXeG5.jpg'}, {'name': 'Susan Sarandon', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/oHYYL8bNakAREaLUBtMul5uMG0A.jpg'}, {'name': 'Raoul Max Trujillo', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/dIfHIt1pgnYW9oCksc0DdoY5Mt5.jpg'}, {'name': 'Belissa Escobedo', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/584tOsPVFbzq7GJxET5diOGZ8p0.jpg'}, {'name': 'Damián Alcázar', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/6IAlrZ2yXubmmVaRsF7fdaP3N7C.jpg'}, {'name': 'Elpidia Carrillo', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/xWlHSiYShbx8Abd1XFUqZw5xZOO.jpg'}, {'name': 'George Lopez', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/nyVMk9bZJKJEmk3KHS7jJ1672yN.jpg'}, {'name': 'Adriana Barraza', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/1aE7wu22bdgVTa0PMKXbAOSLiZn.jpg'}, {'name': 'Becky G', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/9wT0OYw4e708koAg1Xfbyx6mA62.jpg'}, {'name': 'Harvey Guillén', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/yiNBonobPwqMVweB02JWufzp2l9.jpg'}]"
20,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/zgQQF04u3OgNBJqClRNby1FPz9s.jpg,30000000,"['Animation', 'Family', 'Action', 'Science Fiction']","A magical meteor crash lands in Adventure City and gives the PAW Patrol pups superpowers, transforming them into The Mighty Pups.",634.683,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/aTvePCU7exLepwg5hWySjwxojQK.jpg,"['Nickelodeon Movies', 'Spin Master', 'Paramount', 'Mikros Image', 'Elevation Pictures']","['Canada', 'France', 'United States of America']",2023-09-21,188800000,92,['English'],Unleash your powers.,PAW Patrol: The Mighty Movie,7.0,153,https://www.youtube.com/embed/UDgjJ9XzgHk,"[{'name': 'Christian Convery', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/c1l5tNjmxzDAIaTHvzEfooUsAf8.jpg'}, {'name': 'Mckenna Grace', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/e8pnblWxirhG54tlNTQyXNjXQd4.jpg'}, {'name': 'Taraji P. Henson', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/rxnEvzGlRBsE94s7lC4cMAiLluH.jpg'}, {'name': 'Kristen Bell', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/rP74dJXl7EjinGM0shQtUOlH5s2.jpg'}, {'name': 'Lil Rel Howery', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/9MDi35Fy6ym7SYbO3B04vf1vBnm.jpg'}, {'name': 'James Marsden', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/lf7OnfKZnMgNh9b98764tqSocGK.jpg'}, {'name': 'Finn Lee-Epp', 'profile_path': ''}, {'name': 'Serena Williams', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/qMoRnzYuUkqb8VZjbX4XWZeQZzY.jpg'}, {'name': 'Alan Kim', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/mE7eLjp7rRqMTguX2BcLzEiV7RV.jpg'}, {'name': 'Brice Gonzalez', 'profile_path': ''}, {'name': 'Kim Kardashian', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/9rrdnBnHv8iyblG2x2NIoQtkLor.jpg'}]"
